komentar_id,Username,T_komentar,link
7468653270338536200,benesiya.haloho8,mantap🗿,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468652398111458053,alipp2406,😂,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468652302786839297,ririn_sahara04,komen gini biar dapet uang kan lu😭🫵,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468624332089934600,e1111p,emang bakal jadi tiktokers?,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7581252802132525825,zlnarhm_,@mep @null @￶,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7581313409482081032,e1111p,opoleh😭,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468672717366461205,julpah_5,kak cantik bgt🥰🥰🥰,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468672857581667088,julpah_5,malu ah ngejelekin orng cantik😋😍,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7469022384537273106,user300287288188,@adell,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468327355947385608,naynayyy2409,tumben lc berhijabbb,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468319539942195986,ankajaib7,ngecopy 😂,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468327683975201537,lyea910,😭😭😭😭,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468603150456832786,ptr4a_,alis tebal artinya...,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7472866908904932113,zakyyhadi,subur sering disiram,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468607758717141761,libraagurlsss08,ya tebel we,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468009508465476373,novitasari9606,emng bisa jdi tuktokres??,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468034332645540613,username_taa46,siapa tauuu kan diaa bisa,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468162959845163797,novitasari9606,yaelah candaa cok,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468009699356508946,novitasari9606,maaap mbaa 😭😔🙏,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468639642515997448,nilaprilia03,Lah? opet main tiktok emang?,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468651776524469000,nilaprilia03,dia sndri yg nyruh😭,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468662378750771989,acceyyss,gayamu reng,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468894227537609493,hannsukadakwah,🗿🗿,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468376422604997384,imell01704,tf dlu kak soalny tkut ktipu😭,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468496968193819410,sptraa_putra,eeeh baliik gaak🫵🫵,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468580126051156743,imell01704,lahhhh 😭,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468269615463842577,callmerapsi,bibit wanita penghibur mulai menampakan diri nya 🤣 aura lc nya kuat banngetv😭,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468274885971559176,kneshroo,woi malah ak yg sakit hati bacanya 😭😭😭😭,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468278626543731457,callmerapsi,hheh maaf hannya menjalan kan tugas😭kira kiraa sakkit hati gak yah 🥲maaf banget,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468650230788571922,sipaasukaadimsummniq,emang bakal jadi tiktokers😹,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468650276976657170,sipaasukaadimsummniq,KAKKK MAAF 🙏🏻,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468655690924589840,in4444a,jir😭,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468105142228861714,000001210_,gayamu reng,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468610122584146693,adebracelt,lololo,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468453093270291206,tunn__27,bagian mna yg mau di hujattt orang luu cntikkk😭😭,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468464613794022150,khinan_97,eak,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468480796179202821,tunn__27,😘😘,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468524848265184016,matnew471,cantik gtu gimna hujat nya,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7470179178055418641,bagus_ariyansah,ngapain,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7470183211823104789,matnew471,tau aja,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468636122139198229,ikanterii19,logo tesla😹😹😹,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468656263434420999,ikanterii19,cnh titah hujat ny ku ur hujat logo tesla🥰,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468654869337391880,ilyecca,sell are you oke😭,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468577883071185682,puty_jxp,tumben lc pake hijab,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468577919981159175,puty_jxp,yaallah di yg nyruh,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468215750940820242,nseyyy1,ani ani ko di hijab🥺,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468226426774602503,sabitz30,ngapain di sini wkwk,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468226598606160658,nseyyy1,iseng njirr😭,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468628526570439431,user120210.4,tumben Lc hijaban,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468630493283566343,h4rdi4nsy4h,kelas broo🗿,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468430743807689490,zieengepngep145,fyp pas orngnya dh gaada🥺,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468432235164877575,tiimayy___,kakk😭,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468432227689382661,maghfirohtussholihah06,hah?,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468535884092293906,wiiii.uwii,tumben ani ani pake hijab,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468535961451528967,wiiii.uwii,ka plis maaf,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468188907110400773,zeeku037,eh tumben lc pakek jilbab,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468339735170908936,oktviaorlndo_,eh ya ampun,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7467931469718192904,ipung_oyeee,mas e ganteng cah🥰,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468193496718263057,rakalett,pol ganteng kang,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468347259873706759,miww050,aura lc nya kuat bgt,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468347265884472071,miww050,ka maaff.......,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468633684314505991,nzziftn_,KAYA ANI ANI,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468633790362305288,nzziftn_,IHH MAAFF KA😭,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468672069929321232,foryouuu.beby,kasihan fyp pas orangnya udah ga ada🗿,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468672681714565895,mhmmd_danil04,bg😭?,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468853546655712008,tisyayurona_,tumben lc pake hijab,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468853739022893831,tisyayurona_,@bella 𐙚:JUJUR GUE BENERAN NGERASA JAHAT BANGETTT 😭😭,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468641064241775361,uyellniehh,fyp pas orangnya udh ga ada,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468641170328290054,rwin_dwi76,😂,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468602170553271058,dennkamakii,fyp pas orangnya udah ga ada 😌,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468617751460922118,fatinarimi,heh nga boleh gitu,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468574117345886982,q.qagi,"tiba² yng ngomen pakai
baju orenn😸😂",https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468574586880262918,q.qagi,hati² ya buat yng komen😸,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468560104683438853,rulzajaaa_,fyp pas orngny udah gada,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468562291525812999,gwe_skyy123,njir🗿🗿😹😹,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468548931137651474,gojosatoruuuuuu01,fyp pas orgny udh gaada,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468548997729469202,gojosatoruuuuuu01,(maap ka🗿),https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468204347785642758,napiiyypiuupiuu,lah ani ani pake hijab,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468145740877038343,mchirmdhni29,lc kumisan🙏🏻😭,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468147516086125332,mtwffqhh,heh😭,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468165809153065746,tirtaaaalagi,sebelum jadi tiktokers?! emang bakal?,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468177922252505862,..njess27,wkwk,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468230256047751942,yyastecc,inii knpaa mendadak beranda tiktok isinya gni smuaa woyy😓,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468230569140126482,chaaa0.7,kbelet ka🗿,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468255427638608658,mhmmdrjaaa_,emang punya duit?,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468510832408183557,pdilcldio,🥶,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7467960456746435349,.yamaap,Mbamas?,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468145961723888391,ttaaaaaaaaaaaw,😭😭,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468659166212489991,zckykncil,mirip Sumanto,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468680162537816839,ysff_144210,😭😭😭,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468657835820892935,andrewgjls,maap kak,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468662858315612946,mynanaaa_,blum juga🗿🗿,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468662017705247495,avcd_juice,emg saldonya berapa?,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468662932600193799,avcd_juice,pasti bnyak ya kak😭,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468656922254836487,quennn2611,tumben lc hijab annnn😭😭😭🤭,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468657044217971463,quennn2611,🙏🙏,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468637315314975509,ceyawalaa,magrib bgtt 😹😹,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468637457950753557,ceyawalaa,kaa maaff 😞😞,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468566401458225927,al.embut,"cantik banget,ibu nya ngidam apa mbak😊",https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468987041561494288,p_34256,tlor,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468627084740264722,justhann_17,magrib,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468628934147031816,justhann_17,adalah waktu sholat para umat Islam,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7574748289212760839,_ndaaa30_,ngak ah nanti lu sukses gue kere,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468872659007439622,sy_i057,ga lh ntr lu banyak pahala,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468685060696359687,mer.mar04,malah fyp nya pas orang nya uda ga adaa😓,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468659081076884225,percil815,sejati nya manusia tidak menghina satu sama lain,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468165415207305992,nanatgracelyn,gmau ah kk nya ckep,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468927652688413448,danlachesis,nyasar ajig🗿,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468370312717271828,maecha.florist,gamau ah ntar lu jdi tiktokers lagi,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468383240353710856,hhh.in.aja,hahaha,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468591045358584583,av_9996,Ga tega ngehujat kak maaf soalnya semua orang punya kekurangan dan kelebihan maaf kak🙏🙏,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468591698306925328,alexanderzulkarnainf,"y, ud.",https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468659081076884225,percil815,sejati nya manusia tidak menghina satu sama lain,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468642464657244929,ncellw,gaa tegaan akunyaa🗿😭😭,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468645326493631239,tihh288,mashaAllah cantik kk,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468615478467085077,tttyoopo,fyp pas orangnya udh gaada,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468651971102098184,user093480134,teknik marketing panen pahala s3,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468654908834497281,vinorw22,wanita penghibur ya?,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468616115896451858,deyaadvtr,emg punya uang?,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468625196770067216,battler.ushiromiy3,sering dipake inimah😹,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468647064688624401,halim_ramadan0,tumben lc pake hijab,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468630727169966866,strawberrysoess,@kocak😹:aku orang nya ga tegaan njr 😭,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468614101183922962,iniilidyya,ka sorry,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468611029963211538,jaa.frny,tkutt bgtt lngsung jdi introvert😔😔,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468598407122666257,userneme5631,magrib jir,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468592612464558866,444.2201,ga ah nnti lu dpt pahala lagi,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468567485025895186,chzy55,maaf mas ga tegaan,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468561679316714261,naa_bilala,"gue kira bpa gue main tiktok, mirip bet soalnya🥺",https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468533071739634449,langzzz.sok.asik,fyp pas org nya ga ada🥹,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468530839460037394,mayy_gataumalezz,"males mikir ka, udh langsung tf aja",https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468526477806666503,nvr4mip_,"ngga ikut ikutan deh, dia cantik🗿",https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468480495292089096,ayuuu_0202,fyp pas orng nya gaada,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468319105658159878,faoziyah.8432,gak deh soalnya kaka cantik 😭,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468285816466047762,ateu_nurul02,"gak bisa ngehujat, soalnya tth cantik bngt masya allah😍😍",https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468323270188057352,deliyaraa,"tf dulu coba kak, aku takut penipuan soalnyaa🙏🏻",https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468461034207085329,xexaimp,"gue dikasih emot ""😹😹"" udah kena mental",https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468304299924407058,iniiiiriannnnnnn,emg bakal jdi tiktoker?,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468437938030035718,suliiika,"Ga berani hujat kaka,soalnya belom secantik kakanya 😁",https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468299798496625416,gadisssskesepiannnnnnnnn,ini mah udah sering di pake hahahah,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468354847932318482,sajalahpakih,aura lc nya kuat bangettt.,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468399403105092359,mnn95633,tetep cantik walaupun alis nya ada 3🗿,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468325776834396933,ennjxxx,tumben lc pake hijab.,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468281220754998022,aiiii.i15,dia nya enak malah panen pahala😂,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468269281332118280,heyyoellsianipar,tumben lc hijaban,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468269260354437893,nab.lv,emang bakal jadi tiktokers?,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468254971894498056,scc_ndy15,aura penghibur,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468252948431471380,lall____..0,tumben lc hijaban,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468248084939539207,nnayirl,tumben lc pake hijab,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468229595696726792,_ivy_queenn,punya uang berapa lo?,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468216753747854087,omgsilaaa2,yakin bakal jadi tiktokers?,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468215059874890502,_tsyaaa08,emng bkl jdi tiktokers [laughwithtears],https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468213335100850950,nanaaacc16,"liatt komenan pakee emoji ""😹😹"" aja lngsung sakit atii mikir ga enakxx😭",https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468174306967864082,hrtmingyuuu_,tumben lc jilbab ann,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468182958400553736,urvaffchaa,tumben lc pake jilbab,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468166642238882567,febriii422,tumben lc krudungan,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468171015601423122,alvinfonario,tumben lc make hijab?,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468159179996824321,giaarisyaa_,emg bakalan jd tiktokers?,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468176228852368136,sedihhhhhlagii0,nggak bisa ngehujat soalnya kakak nya manis mabguettt😖,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468205960006976264,ariesgirl_0077,"cntik bgt insiyur aku , gmn kak mental amn?",https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468198519381066512,mputzzzzz12,aku orng ny ga tega an Jay 🗿,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468152730793345798,chellynaprima,tapi aku orng nya nggak tega an,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468187916414976773,jojovanisco,langsung tf aja males ngetik,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468148050324112133,songkolobagadang0,muka lc nya kuat amat,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468085886677598982,ndyyimoutt,"lngsng tf aja kak,mles mikir",https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468084298970776328,alyavy,emng bakal jadi tiktokers ?,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468034290618827527,papi_francol1,gabisa ini terlalu cakep,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468033652355285767,dipoor3z4_,hnya cinta dan mlm,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468033288498627346,adtrnda284,aura hyper nya kuat bgt🔥,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468022797475857158,vvvvccu,tumben pke ijab biasanya ls di bigo😭🙏,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468006273075135249,sagitagirl___,"tf aja dlu kak, takut klo php🙏🏻",https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468908857479529232,mitchuuuxx,perbulan penghasilan brpa non,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468899706153108240,e.snii,"gamau hujat, tf aja lgsg ka",https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468888567964713736,rskayll,"ga tega kak,langsung tf aja",https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468695324900115218,gareww,tumben lc pakai hijab,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468882409276441364,kaaaaieuhhhh,"ga tega ka, lansung tf aja",https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468708696257577733,piww590,ga ah ak orang ny ga tegaan🗿,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468821433952977682,myselff945,"ga ikutan,nanti pahala kakanya makin banyak🙏🏻",https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468864259486548744,kel2005_11,tumben lc hijab,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468715809059373842,rilgudkeju0_0,langsung tf aja kak males mikir,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468856114475680519,s4s4br1nff,tpi gua org nya ga tega an🙏😭😭,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468688528752427784,tt099xyz,pasti kalian nontonnya malam Sabtu,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468685854555472656,dkptra__,ani ani tumben hijaban?,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468685025191658248,aryafanreza09,emang bakal jadi tiktokers?,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468649108313473808,_andrerawr,"gw orangnya ga tegaan. jdi, langsung tf ajaa kakk🙏",https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468674886564823816,nvx.jackk,tumben lc pake hijab,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468674221644776193,pjayrluv4,gue bru tau bapak' pakek hijab,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468668675508323080,ddrhmthdyt,tumben lc pake hijab,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468666839452812050,ryy129,"up dulu,ibu gua lagi hamil 😭",https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468665020479881991,atl4nticno,"bingung juga mau hujat apa, soalnya cantik betul😩",https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468644690045698823,pretty.miraa20,GABISAA PELISS SOALNYA DIA CANTIK MASYAALLAH POLL😻,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468630506978034440,mfaiz4444,fyp pas orang nya gaada,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468621393774297873,acennn_1,lebat jasa kaya..... 🥰,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468614152115208978,ardhyoihaio,"tf aj dlu, masi mikir soalny",https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468590024566031105,grcee_racee,emang bakal jadi tiktokers?,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468620829253911304,zrrr1220,takut ah,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468615112295793426,sevennnnnnd,aduh aku ga te gaan ka😞😞😞,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468619057864983316,nona_satoru3007,wanita penghibur,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468610647862625032,dzakiafandi7,emang bakalan jadi tiktokers,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468619279547138821,budi26345,"lagi males,langsung tf aja 🙏",https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468614891969905415,zoyaamiaww15_,yah fyp pas org nya udh gada,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468603592028914450,jasmine___10001,sinchan hijaban😹😹,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468601869175161606,kyyhandsome_,fyp pas orang nya sudah ga ada🗿,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468560166636749576,iilalel,tumben lc sekarang jilbab ann,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468572099248440084,leeparkeuu,"ga cocok di hujat, cantik BANGET soalnya",https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468567255296590600,nadaa_xyz,"gimana mau ngehujat cwek secantik ini mana bisa di hujat, pliss kak lu cantik bgtt😭😭",https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468554788797022982,bbiessraa,tumben lc pake hijab,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468545288543355664,firstaccount862,dia tau caranya nambah pahalaa,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468525325099877138,ecaaa4045,"langsung tf aja,males mikir.",https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468542391084745489,apriliaaamiraaa,tumben lc pkee hijab,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468529099122590470,anak_cangeean,"gimn mau hujan kak, org kknya cantikk",https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468525331864978181,oloxto,"tumben lc ,hijaban",https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468494310075646737,4lbarznl,"langsung tf aja kak, ga tega🙏",https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468331799610491655,aull_ww,"ga percaya ah,cb TF duluu",https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468337206001074949,iyn.always__,"alis Lo tebel bgt, iri gua☺️",https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468277207250830097,ci.raaa,cakep bgt dia jirr,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468285333391229703,selly042q,Kaka nyaa cantikk banget plis😋🤩insecure dehh😓👊,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468432498818892562,tiimayy___,"coba tf dulu kak, takut penipuan🙏",https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468320901391942407,mhmddfdlyy_,tumben lc pakai jilbab,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468320898204353288,raaahma____,gak bisa kak kamu cantik bngtt😘😔,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468386069383906053,dab00y,tumben lc pake kerudung,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468321411112059655,dd4vvv_,tumben lc mke krudung😹,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468475730931942162,bbyalinn__,mau di hujat gmna org kamu cantikk😭,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468266627416638226,malaa_044,gw orang nya gak tegaan🗿😭,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468242235751908114,llypia4a,fyp pas org nya udh gaada,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468236299205673736,strawbbaiesscake_,dia lagi mau panen pahala🥰,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468224367399699207,n0ngnon9,tf aja langsung ka🙏 soalnya aku baik g bisa ngehujat🙏🙏,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468222466071741192,piii6146,emangg punyaa duitt??,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468220513069646610,rahmasucyy_,emg bakal jadi tiktokers?,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
7468214347958665991,fisyacy,lc ya?,https://www.tiktok.com/@udzrieaulia/video/7467920197777706246
